OrderKey,LineNumber,OrderDate,DeliveryDate,CustomerKey,StoreKey,ProductKey,Quantity,UnitPrice,NetPrice,UnitCost,CurrencyCode,ExchangeRate
139703,2,2023-10-28,2023-11-01,1642866,999999,1366,8,52.784,52.784,24.272,USD,1.00000
139703,3,2023-10-28,2023-11-01,1642866,999999,1557,7,496,441.44,228.096,USD,1.00000
139703,4,2023-10-28,2023-11-01,1642866,999999,1375,1,67.2,62.496,22.272,USD,1.00000
139900,0,2023-10-30,2023-10-30,1049937,380,433,2,1938,1879.86,642.1,GBP,0.82362
139900,1,2023-10-30,2023-10-30,1049937,380,1662,3,6.291,5.85063,3.204,GBP,0.82362
139900,2,2023-10-30,2023-10-30,1049937,380,423,2,1198,1198,550.92,GBP,0.82362
139900,3,2023-10-30,2023-10-30,1049937,380,1628,8,12.501,12.501,5.751,GBP,0.82362
139900,4,2023-10-30,2023-10-30,1049937,380,2104,1,211.15,183.7005,107.6496,GBP,0.82362
139900,5,2023-10-30,2023-10-30,1049937,380,1791,3,38.7,33.282,19.728,GBP,0.82362
139900,6,2023-10-30,2023-10-30,1049937,380,1471,3,366.4,366.4,168.496,GBP,0.82362
140000,0,2023-10-31,2023-10-31,1272259,550,1699,1,6.192,6.192,2.844,USD,1.00000
140000,1,2023-10-31,2023-10-31,1272259,550,39,3,245.3686,245.3686,81.2948,USD,1.00000
140000,3,2023-10-31,2023-10-31,1272259,550,1656,1,143.991,143.991,66.213,USD,1.00000
140100,0,2023-11-01,2023-11-01,1221820,510,76,6,31.119,27.07353,14.309,USD,1.00000
140101,0,2023-11-01,2023-11-01,1636451,450,1458,3,320,320,147.152,USD,1.00000
140200,0,2023-11-02,2023-11-02,1075884,400,1614,1,233.991,233.991,77.526,GBP,0.81892
140200,1,2023-11-02,2023-11-02,1075884,400,2498,2,37.952,37.952,19.344,GBP,0.81892
140201,0,2023-11-02,2023-11-02,342107,74,1705,9,6.192,5.51088,2.844,CAD,1.37951
140201,1,2023-11-02,2023-11-02,342107,74,24,6,163.918,144.24784,75.3826,CAD,1.37951
140202,0,2023-11-02,2023-11-02,919617,390,434,2,1198,1054.24,550.92,GBP,0.81892
140202,1,2023-11-02,2023-11-02,919617,390,1604,1,233.991,203.57217,77.526,GBP,0.81892
140202,2,2023-11-02,2023-11-02,919617,390,1631,2,11.394,10.14066,5.238,GBP,0.81892
140202,3,2023-11-02,2023-11-02,919617,390,1796,6,38.7,35.604,19.728,GBP,0.81892
140300,0,2023-11-03,2023-11-03,209599,74,113,2,204.9918,192.692292,67.9206,CAD,1.36918
140301,0,2023-11-03,2023-11-03,1907431,590,83,1,81.9918,81.171882,37.7036,USD,1.00000
140400,0,2023-11-04,2023-11-10,1443702,999999,1376,1,49.6,44.144,16.432,USD,1.00000
140401,0,2023-11-04,2023-11-07,778072,999999,1434,3,428.8,390.208,197.184,EUR,0.93440
140401,1,2023-11-04,2023-11-07,778072,999999,1819,3,28.8,26.496,14.679,EUR,0.93440
140402,0,2023-11-04,2023-11-04,1400767,540,1398,3,46.384,41.7456,21.328,USD,1.00000
140402,1,2023-11-04,2023-11-04,1400767,540,1445,3,428.8,428.8,197.184,USD,1.00000
140402,2,2023-11-04,2023-11-04,1400767,540,1800,2,28.8,26.784,14.679,USD,1.00000
140402,3,2023-11-04,2023-11-04,1400767,540,1463,1,468.8,417.232,215.584,USD,1.00000
140403,0,2023-11-04,2023-11-07,1290363,999999,1078,7,408.2,355.134,187.72,USD,1.00000
140403,1,2023-11-04,2023-11-07,1290363,999999,2375,1,90.1918,81.17262,45.9856,USD,1.00000
140600,0,2023-11-06,2023-11-10,514807,999999,1735,1,25.2,25.2,12.852,EUR,0.93101
140700,0,2023-11-07,2023-11-07,1535231,570,54,1,242.72,220.8752,80.4174,USD,1.00000
140700,1,2023-11-07,2023-11-07,1535231,570,1546,1,483.2,415.552,160.096,USD,1.00000
140700,2,2023-11-07,2023-11-07,1535231,570,1732,1,65.205,65.205,29.988,USD,1.00000
140700,3,2023-11-07,2023-11-07,1535231,570,1637,5,16.191,14.24808,7.443,USD,1.00000
140700,4,2023-11-07,2023-11-07,1535231,570,460,3,599.8,599.8,305.8,USD,1.00000
140700,5,2023-11-07,2023-11-07,1535231,570,2103,1,416.56,416.56,212.3718,USD,1.00000
140701,0,2023-11-07,2023-11-07,404596,255,427,7,938,900.48,431.36,EUR,0.93580
140701,1,2023-11-07,2023-11-07,404596,255,2500,7,37.952,37.952,19.344,EUR,0.93580
140701,2,2023-11-07,2023-11-07,404596,255,363,1,1398,1328.1,642.88,EUR,0.93580
140701,3,2023-11-07,2023-11-07,404596,255,450,3,1838,1654.2,608.96,EUR,0.93580
140800,0,2023-11-08,2023-11-08,1846704,450,1697,1,4.851,4.851,2.475,USD,1.00000
140800,1,2023-11-08,2023-11-08,1846704,450,1612,3,161.991,158.75118,74.493,USD,1.00000
140801,0,2023-11-08,2023-11-08,1231162,650,1451,7,428.8,390.208,197.184,USD,1.00000
140801,1,2023-11-08,2023-11-08,1231162,650,2507,3,7.584,6.8256,3.872,USD,1.00000
140801,2,2023-11-08,2023-11-08,1231162,650,1327,1,75.184,75.184,24.912,USD,1.00000
140900,0,2023-11-09,2023-11-09,639815,170,1638,1,12.501,12.501,5.751,EUR,0.93537
140901,0,2023-11-09,2023-11-15,421855,999999,1367,3,57.584,50.09808,26.48,EUR,0.93537
140902,0,2023-11-09,2023-11-12,932313,999999,1501,4,366.4,366.4,168.496,GBP,0.81569
140902,1,2023-11-09,2023-11-12,932313,999999,131,1,180,163.8,91.773,GBP,0.81569
140902,2,2023-11-09,2023-11-12,932313,999999,1671,3,4.491,3.95208,2.286,GBP,0.81569
140902,3,2023-11-09,2023-11-12,932313,999999,1613,6,98.991,92.06163,50.472,GBP,0.81569
140902,4,2023-11-09,2023-11-12,932313,999999,2088,5,416.56,416.56,212.3718,GBP,0.81569
140902,5,2023-11-09,2023-11-12,932313,999999,108,6,109.0518,109.0518,50.1512,GBP,0.81569
141000,0,2023-11-10,2023-11-10,1900922,480,1770,2,30.6,26.622,15.597,USD,1.00000
141001,0,2023-11-10,2023-11-14,601622,999999,54,1,242.72,216.0208,80.4174,EUR,0.93607
141001,1,2023-11-10,2023-11-14,601622,999999,423,2,1198,1078.2,550.92,EUR,0.93607
141001,2,2023-11-10,2023-11-14,601622,999999,2057,3,147.5918,147.5918,67.8714,EUR,0.93607
141100,0,2023-11-11,2023-11-11,1516205,450,111,1,204.9918,182.442702,67.9206,USD,1.00000
141100,1,2023-11-11,2023-11-11,1516205,450,1198,3,534.3,464.841,272.402,USD,1.00000
141100,2,2023-11-11,2023-11-11,1516205,450,1640,1,20.601,20.601,6.822,USD,1.00000
141101,0,2023-11-11,2023-11-11,335597,100,371,4,1198,1066.22,550.92,CAD,1.38098
141101,1,2023-11-11,2023-11-11,335597,100,146,1,2609.991,2270.69217,864.738,CAD,1.38098
141102,0,2023-11-11,2023-11-11,472439,255,1438,2,464,431.52,213.376,EUR,0.93607
141102,1,2023-11-11,2023-11-11,472439,255,1472,1,382.4,336.512,175.856,EUR,0.93607
141103,0,2023-11-11,2023-11-11,1273146,605,181,6,116.1,102.168,53.388,USD,1.00000
141103,1,2023-11-11,2023-11-11,1273146,605,1503,7,430.4,400.272,197.92,USD,1.00000
141103,2,2023-11-11,2023-11-11,1273146,605,56,7,242.72,242.72,80.4174,USD,1.00000
141103,3,2023-11-11,2023-11-11,1273146,605,1601,1,143.991,128.15199,66.213,USD,1.00000
141300,0,2023-11-13,2023-11-16,295755,999999,1595,1,20.601,18.12888,6.822,CAD,1.38276
141400,0,2023-11-14,2023-11-14,1961748,560,68,4,21.0658,21.0658,10.742,USD,1.00000
141401,0,2023-11-14,2023-11-14,1547340,650,454,3,539.8,539.8,275.2,USD,1.00000
141401,1,2023-11-14,2023-11-14,1547340,650,1590,8,20.601,18.12888,6.822,USD,1.00000
141401,2,2023-11-14,2023-11-14,1547340,650,47,1,122.959,120.49982,62.689,USD,1.00000
141401,3,2023-11-14,2023-11-14,1547340,650,2106,6,719.55,719.55,330.8946,USD,1.00000
141500,0,2023-11-15,2023-11-18,866266,999999,453,2,459.8,404.624,234.42,EUR,0.92013
141501,0,2023-11-15,2023-11-15,199488,35,417,1,1198,1114.14,550.92,AUD,1.53184
141600,0,2023-11-16,2023-11-16,580862,230,1695,7,4.482,4.0338,2.286,EUR,0.92174
141600,1,2023-11-16,2023-11-16,580862,230,47,3,122.959,109.43351,62.689,EUR,0.92174
141600,2,2023-11-16,2023-11-16,580862,230,100,2,98.4,91.512,45.2476,EUR,0.92174
141600,3,2023-11-16,2023-11-16,580862,230,1776,3,38.7,34.056,19.728,EUR,0.92174
141600,4,2023-11-16,2023-11-16,580862,230,1463,4,468.8,417.232,215.584,EUR,0.92174
141600,5,2023-11-16,2023-11-16,580862,230,1514,4,332.8,302.848,153.04,EUR,0.92174
141600,6,2023-11-16,2023-11-16,580862,230,1050,1,405.6,348.816,186.524,EUR,0.92174
141601,0,2023-11-16,2023-11-20,185912,999999,1649,5,233.991,233.991,77.526,AUD,1.54263
141601,1,2023-11-16,2023-11-20,185912,999999,1639,7,8.991,8.991,4.581,AUD,1.54263
141601,2,2023-11-16,2023-11-20,185912,999999,1028,1,167.7,147.576,77.116,AUD,1.54263
141601,3,2023-11-16,2023-11-20,185912,999999,509,7,278,278,141.74,AUD,1.54263
141601,4,2023-11-16,2023-11-20,185912,999999,444,1,1838,1709.34,608.96,AUD,1.54263
141601,5,2023-11-16,2023-11-20,185912,999999,1513,3,430.4,430.4,197.92,AUD,1.54263
141602,0,2023-11-16,2023-11-19,1724058,999999,13,10,63.6976,63.060624,29.2904,USD,1.00000
141602,1,2023-11-16,2023-11-19,1724058,999999,1756,6,58.41,58.41,29.781,USD,1.00000
141602,2,2023-11-16,2023-11-19,1724058,999999,1258,1,51.987,51.987,26.507,USD,1.00000
141602,3,2023-11-16,2023-11-19,1724058,999999,1624,4,197.1,197.1,65.304,USD,1.00000
141602,4,2023-11-16,2023-11-19,1724058,999999,404,1,2598,2260.26,860.76,USD,1.00000
141700,0,2023-11-17,2023-11-17,1220956,510,71,3,39.319,38.92581,18.081,USD,1.00000
141700,1,2023-11-17,2023-11-17,1220956,510,1497,1,427.2,384.48,196.448,USD,1.00000
141701,0,2023-11-17,2023-11-17,247432,100,437,1,999.8,999.8,509.72,CAD,1.37123
141701,1,2023-11-17,2023-11-17,247432,100,350,7,798,798,406.84,CAD,1.37123
141701,2,2023-11-17,2023-11-17,247432,100,1737,7,25.2,22.176,12.852,CAD,1.37123
141800,0,2023-11-18,2023-11-18,1709190,650,1081,1,738.4,694.096,244.647,USD,1.00000
141800,1,2023-11-18,2023-11-18,1709190,650,456,3,1118,1118,514.12,USD,1.00000
141801,0,2023-11-18,2023-11-18,1541803,480,1414,2,409.6,360.448,188.368,USD,1.00000
141801,1,2023-11-18,2023-11-18,1541803,480,1621,7,11.691,11.22336,5.958,USD,1.00000
141801,2,2023-11-18,2023-11-18,1541803,480,1703,1,4.851,4.75398,2.475,USD,1.00000
141801,3,2023-11-18,2023-11-18,1541803,480,1581,2,197.1,197.1,65.304,USD,1.00000
141802,0,2023-11-18,2023-11-22,1442753,999999,443,2,698,649.14,320.98,USD,1.00000
141802,1,2023-11-18,2023-11-22,1442753,999999,898,1,83.46,73.4448,42.56,USD,1.00000
141802,2,2023-11-18,2023-11-22,1442753,999999,1372,3,57.584,49.52224,26.48,USD,1.00000
141803,0,2023-11-18,2023-11-18,1862540,510,2489,1,23.984,21.10592,12.224,USD,1.00000
141803,1,2023-11-18,2023-11-18,1862540,510,551,8,4590,4590,1520.76,USD,1.00000
141803,2,2023-11-18,2023-11-18,1862540,510,1037,3,245.05,245.05,112.684,USD,1.00000
141803,3,2023-11-18,2023-11-18,1862540,510,1354,4,46.384,43.13712,21.328,USD,1.00000
142000,0,2023-11-20,2023-11-20,1639924,670,1733,6,20.5092,18.253188,10.458,USD,1.00000
142000,1,2023-11-20,2023-11-20,1639924,670,1461,1,492.8,468.16,226.624,USD,1.00000
142000,2,2023-11-20,2023-11-20,1639924,670,1736,8,25.2,23.688,12.852,USD,1.00000
142100,0,2023-11-21,2023-11-23,1595828,999999,1617,3,52.191,44.88426,24.003,USD,1.00000
142101,0,2023-11-21,2023-11-21,1365543,650,68,1,21.0658,21.0658,10.742,USD,1.00000
142101,1,2023-11-21,2023-11-21,1365543,650,2494,1,4.704,4.18656,2.4,USD,1.00000
142101,2,2023-11-21,2023-11-21,1365543,650,66,2,21.0658,18.95922,10.742,USD,1.00000
142200,0,2023-11-22,2023-11-22,932824,400,1705,2,6.192,6.192,2.844,GBP,0.79764
142200,1,2023-11-22,2023-11-22,932824,400,427,2,938,938,431.36,GBP,0.79764
142200,2,2023-11-22,2023-11-22,932824,400,1248,1,64.987,55.88882,33.137,GBP,0.79764
142201,0,2023-11-22,2023-11-22,1782801,570,15,1,63.6976,63.6976,29.2904,USD,1.00000
142201,1,2023-11-22,2023-11-22,1782801,570,1211,5,1105,994.5,508.144,USD,1.00000
142300,0,2023-11-23,2023-11-23,180,50,52,1,163.959,163.959,75.399,AUD,1.52596
142301,0,2023-11-23,2023-11-23,72324,50,1430,1,478.4,473.616,220,AUD,1.52596
142301,1,2023-11-23,2023-11-23,72324,50,119,3,107.991,107.991,55.053,AUD,1.52596
142302,0,2023-11-23,2023-11-23,1221227,470,1704,1,6.291,6.03936,3.204,USD,1.00000
142302,1,2023-11-23,2023-11-23,1221227,470,2414,4,30.2006,30.2006,15.3996,USD,1.00000
142302,2,2023-11-23,2023-11-23,1221227,470,587,1,4590,4590,1520.76,USD,1.00000
142400,0,2023-11-24,2023-11-29,1677673,999999,1522,3,608,547.2,201.44,USD,1.00000
142400,1,2023-11-24,2023-11-29,1677673,999999,2483,5,287,266.91,131.979,USD,1.00000
142400,2,2023-11-24,2023-11-29,1677673,999999,1746,2,98.1,87.309,32.499,USD,1.00000
142401,0,2023-11-24,2023-11-28,1695001,999999,347,5,1172,1172,538.96,USD,1.00000
142401,1,2023-11-24,2023-11-28,1695001,999999,1726,1,50.4,50.4,25.695,USD,1.00000
142401,2,2023-11-24,2023-11-28,1695001,999999,1621,1,11.691,11.691,5.958,USD,1.00000
142500,0,2023-11-25,2023-11-25,834091,340,69,3,21.0658,18.95922,10.742,EUR,0.91609
142501,0,2023-11-25,2023-11-25,923265,390,2106,4,719.55,647.595,330.8946,GBP,0.79533
142501,1,2023-11-25,2023-11-25,923265,390,1675,2,6.201,6.201,2.853,GBP,0.79533
142501,2,2023-11-25,2023-11-25,923265,390,1666,2,15.201,15.201,5.04,GBP,0.79533
142501,3,2023-11-25,2023-11-25,923265,390,1490,4,206.4,206.4,105.232,GBP,0.79533
142501,4,2023-11-25,2023-11-25,923265,390,892,1,119.98,119.98,61.16,GBP,0.79533
142501,5,2023-11-25,2023-11-25,923265,390,946,4,192.4,173.16,88.478,GBP,0.79533
142501,6,2023-11-25,2023-11-25,923265,390,416,1,1938,1938,642.1,GBP,0.79533
142502,0,2023-11-25,2023-11-25,962933,370,102,1,94.3,82.984,43.3616,GBP,0.79533
142503,0,2023-11-25,2023-11-25,557448,255,477,7,1238,1126.58,410.18,EUR,0.91609
142503,1,2023-11-25,2023-11-25,557448,255,1753,2,80.1,72.891,36.837,EUR,0.91609
142503,2,2023-11-25,2023-11-25,557448,255,1247,1,64.987,56.53869,33.137,EUR,0.91609
142503,3,2023-11-25,2023-11-25,557448,255,441,2,459.8,441.408,234.42,EUR,0.91609
142700,0,2023-11-27,2023-11-27,1908070,440,106,1,109.0518,109.0518,50.1512,USD,1.00000
142700,1,2023-11-27,2023-11-27,1908070,440,91,2,122.9918,108.232784,40.7458,USD,1.00000
142700,3,2023-11-27,2023-11-27,1908070,440,59,3,127.92,127.92,65.2146,USD,1.00000
142800,0,2023-11-28,2023-11-28,1517137,670,1727,4,50.4,43.344,23.175,USD,1.00000
142800,1,2023-11-28,2023-11-28,1517137,670,496,1,358,315.04,164.64,USD,1.00000
142801,0,2023-11-28,2023-11-28,322864,80,1267,7,64.948,64.948,33.111,CAD,1.35967
142900,0,2023-11-29,2023-11-29,639368,170,25,2,163.918,145.88702,75.3826,EUR,0.91033
142900,2,2023-11-29,2023-11-29,639368,170,344,4,732,732,373.2,EUR,0.91033
142900,3,2023-11-29,2023-11-29,639368,170,1578,7,197.1,171.477,65.304,EUR,0.91033
142901,0,2023-11-29,2023-11-29,1489983,590,129,1,180,167.4,91.773,USD,1.00000
142902,0,2023-11-29,2023-11-29,1923631,620,1291,2,476.515,424.09835,157.885,USD,1.00000
142902,1,2023-11-29,2023-11-29,1923631,620,113,5,204.9918,204.9918,67.9206,USD,1.00000
143000,0,2023-11-30,2023-11-30,1868542,590,1702,1,15.291,14.06772,5.067,USD,1.00000
143001,0,2023-11-30,2023-11-30,1342039,590,64,3,148.42,143.9674,68.2568,USD,1.00000
143002,0,2023-11-30,2023-11-30,1347266,590,85,1,81.9918,73.79262,37.7036,USD,1.00000
143100,0,2023-12-01,2023-12-01,1449109,570,51,8,163.959,163.959,75.399,USD,1.00000
143100,1,2023-12-01,2023-12-01,1449109,570,441,1,459.8,459.8,234.42,USD,1.00000
143100,2,2023-12-01,2023-12-01,1449109,570,438,2,1838,1838,608.96,USD,1.00000
143101,0,2023-12-01,2023-12-01,1349794,540,137,4,449.991,395.99208,206.937,USD,1.00000
143200,0,2023-12-02,2023-12-02,1057068,380,1690,4,15.291,15.291,5.067,GBP,0.79122
143201,0,2023-12-02,2023-12-02,2071266,550,2382,2,90.1918,78.466866,45.9856,USD,1.00000
143201,1,2023-12-02,2023-12-02,2071266,550,1971,2,404.26,359.7914,185.9022,USD,1.00000
143201,2,2023-12-02,2023-12-02,2071266,550,452,8,439.9,439.9,224.28,USD,1.00000
143201,3,2023-12-02,2023-12-02,2071266,550,421,1,938,881.72,431.36,USD,1.00000
143201,4,2023-12-02,2023-12-02,2071266,550,1677,4,4.491,4.491,2.286,USD,1.00000
143201,5,2023-12-02,2023-12-02,2071266,550,80,2,33.251,29.26088,15.293,USD,1.00000
143202,0,2023-12-02,2023-12-02,931768,380,425,1,738,656.82,376.26,GBP,0.79122
143203,0,2023-12-02,2023-12-02,1093437,420,1506,1,460.8,414.72,211.904,GBP,0.79122
143203,1,2023-12-02,2023-12-02,1093437,420,105,3,94.3,82.984,43.3616,GBP,0.79122
143203,2,2023-12-02,2023-12-02,1093437,420,1561,2,643.2,598.176,213.104,GBP,0.79122
143400,0,2023-12-04,2023-12-04,1469097,440,1585,3,20.601,19.36494,6.822,USD,1.00000
143400,1,2023-12-04,2023-12-04,1469097,440,1235,2,1089.4,1089.4,500.981,USD,1.00000
143500,0,2023-12-05,2023-12-07,835964,999999,1561,2,643.2,643.2,213.104,EUR,0.92447
143501,0,2023-12-05,2023-12-05,900377,400,73,2,39.319,39.319,18.081,GBP,0.79248
143600,0,2023-12-06,2023-12-06,378745,100,1581,3,197.1,197.1,65.304,CAD,1.35610
143600,1,2023-12-06,2023-12-06,378745,100,1475,1,368,368,169.232,CAD,1.35610
143600,2,2023-12-06,2023-12-06,378745,100,1681,1,6.201,6.13899,2.853,CAD,1.35610
143600,3,2023-12-06,2023-12-06,378745,100,1623,2,197.1,175.419,65.304,CAD,1.35610
143600,4,2023-12-06,2023-12-06,378745,100,431,1,738,738,376.26,CAD,1.35610
143600,5,2023-12-06,2023-12-06,378745,100,1452,2,468.8,468.8,215.584,CAD,1.35610
143601,0,2023-12-06,2023-12-06,543591,230,1799,7,23.4,20.826,11.934,EUR,0.92782
143601,1,2023-12-06,2023-12-06,543591,230,1568,1,448,448,206.016,EUR,0.92782
143602,0,2023-12-06,2023-12-06,1095503,390,2091,3,719.55,633.204,330.8946,GBP,0.79430
143602,1,2023-12-06,2023-12-06,1095503,390,1613,1,98.991,88.10199,50.472,GBP,0.79430
143602,2,2023-12-06,2023-12-06,1095503,390,2495,3,15.984,15.984,8.144,GBP,0.79430
143602,3,2023-12-06,2023-12-06,1095503,390,756,9,59.8,53.222,27.5,GBP,0.79430
143602,4,2023-12-06,2023-12-06,1095503,390,1617,3,52.191,47.49381,24.003,GBP,0.79430
143700,0,2023-12-07,2023-12-09,1626481,999999,1661,3,4.95,4.95,2.52,USD,1.00000
143701,0,2023-12-07,2023-12-07,2066462,500,520,6,1358,1222.2,449.94,USD,1.00000
143701,1,2023-12-07,2023-12-07,2066462,500,109,3,109.0518,109.0518,50.1512,USD,1.00000
143701,2,2023-12-07,2023-12-07,2066462,500,434,1,1198,1198,550.92,USD,1.00000
143701,3,2023-12-07,2023-12-07,2066462,500,2245,1,24.5918,24.5918,12.5378,USD,1.00000
143702,0,2023-12-07,2023-12-07,1848822,450,2514,2,207.984,180.94608,68.912,USD,1.00000
143702,1,2023-12-07,2023-12-07,1848822,450,1690,9,15.291,13.30317,5.067,USD,1.00000
143702,2,2023-12-07,2023-12-07,1848822,450,1163,3,1105,1060.8,508.144,USD,1.00000
143702,3,2023-12-07,2023-12-07,1848822,450,2490,5,23.984,23.984,12.224,USD,1.00000
143800,0,2023-12-08,2023-12-08,1797363,590,1648,1,98.991,87.11208,50.472,USD,1.00000
143800,1,2023-12-08,2023-12-08,1797363,590,688,2,236,236,108.52,USD,1.00000
143800,2,2023-12-08,2023-12-08,1797363,590,1590,2,20.601,17.92287,6.822,USD,1.00000
143800,3,2023-12-08,2023-12-08,1797363,590,1456,4,481.6,447.888,221.472,USD,1.00000
143801,0,2023-12-08,2023-12-08,1829768,620,1679,9,4.95,4.554,2.52,USD,1.00000
143801,1,2023-12-08,2023-12-08,1829768,620,1821,2,28.8,26.496,14.679,USD,1.00000
143801,2,2023-12-08,2023-12-08,1829768,620,1202,2,1297.4,1128.738,429.858,USD,1.00000
143900,0,2023-12-09,2023-12-09,477895,240,50,6,163.959,149.20269,75.399,EUR,0.92790
143901,0,2023-12-09,2023-12-09,932425,380,499,1,198,198,100.94,GBP,0.79512
143902,0,2023-12-09,2023-12-09,1970810,450,1124,1,854.1,811.395,282.984,USD,1.00000
143903,0,2023-12-09,2023-12-09,821962,320,1648,1,98.991,95.03136,50.472,EUR,0.92790
143903,1,2023-12-09,2023-12-09,821962,320,2488,1,23.984,23.984,12.224,EUR,0.92790
143903,2,2023-12-09,2023-12-09,821962,320,456,2,1118,1118,514.12,EUR,0.92790
144100,0,2023-12-11,2023-12-11,1596223,500,114,2,204.9918,204.9918,67.9206,USD,1.00000
144200,0,2023-12-12,2023-12-12,987913,370,1600,1,52.092,45.32004,23.958,GBP,0.79534
144200,1,2023-12-12,2023-12-12,987913,370,303,7,782.1,696.069,259.128,GBP,0.79534
144200,2,2023-12-12,2023-12-12,987913,370,1813,6,28.8,26.208,14.679,GBP,0.79534
144201,0,2023-12-12,2023-12-14,411533,999999,1732,3,65.205,57.3804,29.988,EUR,0.92558
144300,0,2023-12-13,2023-12-13,19750,10,101,5,98.4,87.576,45.2476,AUD,1.52517
144301,0,2023-12-13,2023-12-13,1902555,610,1835,5,1311.18,1127.6148,668.4804,USD,1.00000
144301,1,2023-12-13,2023-12-13,1902555,610,902,3,88,88,44.86,USD,1.00000
144302,0,2023-12-13,2023-12-13,2077552,560,1658,2,98.991,90.08181,50.472,USD,1.00000
144400,0,2023-12-14,2023-12-19,1758977,999999,1703,3,4.851,4.851,2.475,USD,1.00000
144400,1,2023-12-14,2023-12-19,1758977,999999,1683,3,4.491,4.491,2.286,USD,1.00000
144401,0,2023-12-14,2023-12-14,1334423,480,1415,1,480,436.8,220.736,USD,1.00000
144401,1,2023-12-14,2023-12-14,1334423,480,1820,3,28.8,26.496,14.679,USD,1.00000
144402,0,2023-12-14,2023-12-19,2091179,999999,1528,1,483.2,420.384,160.096,USD,1.00000
144402,1,2023-12-14,2023-12-19,2091179,999999,1808,2,28.8,26.784,14.679,USD,1.00000
144500,0,2023-12-15,2023-12-15,733408,300,20,1,109.88,109.88,50.5284,EUR,0.91358
144500,2,2023-12-15,2023-12-15,733408,300,141,7,269.991,269.991,137.646,EUR,0.91358
144500,3,2023-12-15,2023-12-15,733408,300,1631,2,11.394,11.394,5.238,EUR,0.91358
144500,4,2023-12-15,2023-12-15,733408,300,1807,3,28.8,26.208,14.679,EUR,0.91358
144500,5,2023-12-15,2023-12-15,733408,300,443,6,698,621.22,320.98,EUR,0.91358
144500,6,2023-12-15,2023-12-15,733408,300,1116,4,838.5,838.5,277.81,EUR,0.91358
144501,0,2023-12-15,2023-12-15,1236626,605,115,5,204.9918,204.9918,67.9206,USD,1.00000
144501,1,2023-12-15,2023-12-15,1236626,605,2111,9,719.55,640.3995,330.8946,USD,1.00000
144501,2,2023-12-15,2023-12-15,1236626,605,1597,1,52.092,52.092,23.958,USD,1.00000
144501,3,2023-12-15,2023-12-15,1236626,605,1813,6,28.8,27.648,14.679,USD,1.00000
144600,0,2023-12-16,2023-12-16,281424,80,2116,1,1353,1204.17,448.2776,CAD,1.33866
144600,1,2023-12-16,2023-12-16,281424,80,135,2,314.955,283.4595,144.837,CAD,1.33866
144601,0,2023-12-16,2023-12-18,1088272,999999,1436,1,412.8,408.672,189.84,GBP,0.78415
144601,1,2023-12-16,2023-12-18,1088272,999999,187,3,116.91,116.91,38.736,GBP,0.78415
144602,0,2023-12-16,2023-12-16,169617,10,1487,1,427.2,380.208,196.448,AUD,1.49132
144602,1,2023-12-16,2023-12-16,169617,10,90,2,122.9918,122.9918,40.7458,AUD,1.49132
144602,2,2023-12-16,2023-12-16,169617,10,1905,4,404.26,404.26,185.9022,AUD,1.49132
144603,0,2023-12-16,2023-12-16,1381818,620,397,2,1398,1230.24,642.88,USD,1.00000
144603,1,2023-12-16,2023-12-16,1381818,620,562,1,218,191.84,111.14,USD,1.00000
144604,0,2023-12-16,2023-12-19,2018528,999999,1008,2,239.85,239.85,110.292,USD,1.00000
144604,1,2023-12-16,2023-12-19,2018528,999999,1327,1,75.184,75.184,24.912,USD,1.00000
144800,0,2023-12-18,2023-12-18,1759059,540,1620,2,54.891,49.95081,25.245,USD,1.00000
144801,0,2023-12-18,2023-12-18,9082,10,516,4,180,180,59.64,AUD,1.48608
144801,1,2023-12-18,2023-12-18,9082,10,99,1,98.4,87.576,45.2476,AUD,1.48608
