Date,FromCurrency,ToCurrency,Exchange
2023-08-03,EUR,AUD,1.6748
2023-08-03,EUR,CAD,1.4619
2023-08-03,EUR,EUR,1.0
2023-08-03,EUR,GBP,0.86468
2023-08-03,EUR,USD,1.0932
2023-08-03,GBP,AUD,1.93690
2023-08-03,GBP,CAD,1.69068
2023-08-03,GBP,EUR,1.15650
2023-08-03,GBP,GBP,1.00000
2023-08-03,GBP,USD,1.26428
2023-08-03,USD,AUD,1.53202
2023-08-03,USD,CAD,1.33727
2023-08-03,USD,EUR,0.91475
2023-08-03,USD,GBP,0.79096
2023-08-03,USD,USD,1.00000
2023-08-04,AUD,AUD,1.00000
2023-08-04,AUD,CAD,0.87744
2023-08-04,AUD,EUR,0.59902
2023-08-04,AUD,GBP,0.51631
2023-08-04,AUD,USD,0.65568
2023-08-04,CAD,AUD,1.13968
2023-08-04,CAD,CAD,1.00000
2023-08-04,CAD,EUR,0.68269
2023-08-04,CAD,GBP,0.58843
2023-08-04,CAD,USD,0.74727
2023-08-04,EUR,AUD,1.6694
2023-08-04,EUR,CAD,1.4648
2023-08-04,EUR,EUR,1.0
2023-08-04,EUR,GBP,0.86193
2023-08-04,EUR,USD,1.0946
2023-08-04,GBP,AUD,1.93682
2023-08-04,GBP,CAD,1.69944
2023-08-04,GBP,EUR,1.16019
2023-08-04,GBP,GBP,1.00000
2023-08-04,GBP,USD,1.26994
2023-08-04,USD,AUD,1.52512
2023-08-04,USD,CAD,1.33821
2023-08-04,USD,EUR,0.91358
2023-08-04,USD,GBP,0.78744
2023-08-04,USD,USD,1.00000
2023-08-05,AUD,AUD,1.00000
2023-08-05,AUD,CAD,0.87744
2023-08-05,AUD,EUR,0.59902
2023-08-05,AUD,GBP,0.51631
2023-08-05,AUD,USD,0.65568
2023-08-05,CAD,AUD,1.13968
2023-08-05,CAD,CAD,1.00000
2023-08-05,CAD,EUR,0.68269
2023-08-05,CAD,GBP,0.58843
2023-08-05,CAD,USD,0.74727
2023-08-05,EUR,AUD,1.6694
2023-08-05,EUR,CAD,1.4648
2023-08-05,EUR,EUR,1.0
2023-08-05,EUR,GBP,0.86193
2023-08-05,EUR,USD,1.0946
2023-08-05,GBP,AUD,1.93682
2023-08-05,GBP,CAD,1.69944
2023-08-05,GBP,EUR,1.16019
2023-08-05,GBP,GBP,1.00000
2023-08-05,GBP,USD,1.26994
2023-08-05,USD,AUD,1.52512
2023-08-05,USD,CAD,1.33821
2023-08-05,USD,EUR,0.91358
2023-08-05,USD,GBP,0.78744
2023-08-05,USD,USD,1.00000
2023-08-06,AUD,AUD,1.00000
2023-08-06,AUD,CAD,0.87744
2023-08-06,AUD,EUR,0.59902
2023-08-06,AUD,GBP,0.51631
2023-08-06,AUD,USD,0.65568
2023-08-06,CAD,AUD,1.13968
2023-08-06,CAD,CAD,1.00000
2023-08-06,CAD,EUR,0.68269
2023-08-06,CAD,GBP,0.58843
2023-08-06,CAD,USD,0.74727
2023-08-06,EUR,AUD,1.6694
2023-08-06,EUR,CAD,1.4648
2023-08-06,EUR,EUR,1.0
2023-08-06,EUR,GBP,0.86193
2023-08-06,EUR,USD,1.0946
2023-08-06,GBP,AUD,1.93682
2023-08-06,GBP,CAD,1.69944
2023-08-06,GBP,EUR,1.16019
2023-08-06,GBP,GBP,1.00000
2023-08-06,GBP,USD,1.26994
2023-08-06,USD,AUD,1.52512
2023-08-06,USD,CAD,1.33821
2023-08-06,USD,EUR,0.91358
2023-08-06,USD,GBP,0.78744
2023-08-06,USD,USD,1.00000
2023-08-07,AUD,AUD,1.00000
2023-08-07,AUD,CAD,0.87873
2023-08-07,AUD,EUR,0.59827
2023-08-07,AUD,GBP,0.51548
2023-08-07,AUD,USD,0.65713
2023-08-07,CAD,AUD,1.13800
2023-08-07,CAD,CAD,1.00000
2023-08-07,CAD,EUR,0.68083
2023-08-07,CAD,GBP,0.58662
2023-08-07,CAD,USD,0.74782
2023-08-07,EUR,AUD,1.6715
2023-08-07,EUR,CAD,1.4688
2023-08-07,EUR,EUR,1.0
2023-08-07,EUR,GBP,0.86163
2023-08-07,EUR,USD,1.0984
2023-08-07,GBP,AUD,1.93993
2023-08-07,GBP,CAD,1.70468
2023-08-07,GBP,EUR,1.16059
2023-08-07,GBP,GBP,1.00000
2023-08-07,GBP,USD,1.27479
2023-08-07,USD,AUD,1.52176
2023-08-07,USD,CAD,1.33722
2023-08-07,USD,EUR,0.91042
2023-08-07,USD,GBP,0.78444
2023-08-07,USD,USD,1.00000
2023-08-08,AUD,AUD,1.00000
2023-08-08,AUD,CAD,0.87686
2023-08-08,AUD,EUR,0.59428
2023-08-08,AUD,GBP,0.51202
2023-08-08,AUD,USD,0.65038
2023-08-08,CAD,AUD,1.14043
2023-08-08,CAD,CAD,1.00000
2023-08-08,CAD,EUR,0.67774
2023-08-08,CAD,GBP,0.58392
2023-08-08,CAD,USD,0.74171
2023-08-08,EUR,AUD,1.6827
2023-08-08,EUR,CAD,1.4755
2023-08-08,EUR,EUR,1.0
2023-08-08,EUR,GBP,0.86158
2023-08-08,EUR,USD,1.0944
2023-08-08,GBP,AUD,1.95304
2023-08-08,GBP,CAD,1.71255
2023-08-08,GBP,EUR,1.16066
2023-08-08,GBP,GBP,1.00000
2023-08-08,GBP,USD,1.27022
2023-08-08,USD,AUD,1.53755
2023-08-08,USD,CAD,1.34823
2023-08-08,USD,EUR,0.91374
2023-08-08,USD,GBP,0.78726
2023-08-08,USD,USD,1.00000
2023-08-09,AUD,AUD,1.00000
2023-08-09,AUD,CAD,0.87848
2023-08-09,AUD,EUR,0.59598
2023-08-09,AUD,GBP,0.51362
2023-08-09,AUD,USD,0.65367
2023-08-09,CAD,AUD,1.13833
2023-08-09,CAD,CAD,1.00000
2023-08-09,CAD,EUR,0.67843
2023-08-09,CAD,GBP,0.58467
2023-08-09,CAD,USD,0.74410
2023-08-09,EUR,AUD,1.6779
2023-08-09,EUR,CAD,1.474
2023-08-09,EUR,EUR,1.0
2023-08-09,EUR,GBP,0.8618
2023-08-09,EUR,USD,1.0968
2023-08-09,GBP,AUD,1.94697
2023-08-09,GBP,CAD,1.71037
2023-08-09,GBP,EUR,1.16036
2023-08-09,GBP,GBP,1.00000
2023-08-09,GBP,USD,1.27269
2023-08-09,USD,AUD,1.52981
2023-08-09,USD,CAD,1.34391
2023-08-09,USD,EUR,0.91174
2023-08-09,USD,GBP,0.78574
2023-08-09,USD,USD,1.00000
2023-08-10,AUD,AUD,1.00000
2023-08-10,AUD,CAD,0.88054
2023-08-10,AUD,EUR,0.59641
2023-08-10,AUD,GBP,0.51478
2023-08-10,AUD,USD,0.65718
2023-08-10,CAD,AUD,1.13567
2023-08-10,CAD,CAD,1.00000
2023-08-10,CAD,EUR,0.67732
2023-08-10,CAD,GBP,0.58462
2023-08-10,CAD,USD,0.74634
2023-08-10,EUR,AUD,1.6767
2023-08-10,EUR,CAD,1.4764
2023-08-10,EUR,EUR,1.0
2023-08-10,EUR,GBP,0.86313
2023-08-10,EUR,USD,1.1019
2023-08-10,GBP,AUD,1.94258
2023-08-10,GBP,CAD,1.71052
2023-08-10,GBP,EUR,1.15857
2023-08-10,GBP,GBP,1.00000
2023-08-10,GBP,USD,1.27663
2023-08-10,USD,AUD,1.52164
2023-08-10,USD,CAD,1.33987
2023-08-10,USD,EUR,0.90752
2023-08-10,USD,GBP,0.78331
2023-08-10,USD,USD,1.00000
2023-08-11,AUD,AUD,1.00000
2023-08-11,AUD,CAD,0.87780
2023-08-11,AUD,EUR,0.59347
2023-08-11,AUD,GBP,0.51285
2023-08-11,AUD,USD,0.65306
2023-08-11,CAD,AUD,1.13921
2023-08-11,CAD,CAD,1.00000
2023-08-11,CAD,EUR,0.67609
2023-08-11,CAD,GBP,0.58424
2023-08-11,CAD,USD,0.74397
2023-08-11,EUR,AUD,1.685
2023-08-11,EUR,CAD,1.4791
2023-08-11,EUR,EUR,1.0
2023-08-11,EUR,GBP,0.86415
2023-08-11,EUR,USD,1.1004
2023-08-11,GBP,AUD,1.94989
2023-08-11,GBP,CAD,1.71162
2023-08-11,GBP,EUR,1.15721
2023-08-11,GBP,GBP,1.00000
2023-08-11,GBP,USD,1.27339
2023-08-11,USD,AUD,1.53126
2023-08-11,USD,CAD,1.34415
2023-08-11,USD,EUR,0.90876
2023-08-11,USD,GBP,0.78531
2023-08-11,USD,USD,1.00000
2023-08-12,AUD,AUD,1.00000
2023-08-12,AUD,CAD,0.87780
2023-08-12,AUD,EUR,0.59347
2023-08-12,AUD,GBP,0.51285
2023-08-12,AUD,USD,0.65306
2023-08-12,CAD,AUD,1.13921
2023-08-12,CAD,CAD,1.00000
2023-08-12,CAD,EUR,0.67609
2023-08-12,CAD,GBP,0.58424
2023-08-12,CAD,USD,0.74397
2023-08-12,EUR,AUD,1.685
2023-08-12,EUR,CAD,1.4791
2023-08-12,EUR,EUR,1.0
2023-08-12,EUR,GBP,0.86415
2023-08-12,EUR,USD,1.1004
2023-08-12,GBP,AUD,1.94989
2023-08-12,GBP,CAD,1.71162
2023-08-12,GBP,EUR,1.15721
2023-08-12,GBP,GBP,1.00000
2023-08-12,GBP,USD,1.27339
2023-08-12,USD,AUD,1.53126
2023-08-12,USD,CAD,1.34415
2023-08-12,USD,EUR,0.90876
2023-08-12,USD,GBP,0.78531
2023-08-12,USD,USD,1.00000
2023-08-13,AUD,AUD,1.00000
2023-08-13,AUD,CAD,0.87780
2023-08-13,AUD,EUR,0.59347
2023-08-13,AUD,GBP,0.51285
2023-08-13,AUD,USD,0.65306
2023-08-13,CAD,AUD,1.13921
2023-08-13,CAD,CAD,1.00000
2023-08-13,CAD,EUR,0.67609
2023-08-13,CAD,GBP,0.58424
2023-08-13,CAD,USD,0.74397
2023-08-13,EUR,AUD,1.685
2023-08-13,EUR,CAD,1.4791
2023-08-13,EUR,EUR,1.0
2023-08-13,EUR,GBP,0.86415
2023-08-13,EUR,USD,1.1004
2023-08-13,GBP,AUD,1.94989
2023-08-13,GBP,CAD,1.71162
2023-08-13,GBP,EUR,1.15721
2023-08-13,GBP,GBP,1.00000
2023-08-13,GBP,USD,1.27339
2023-08-13,USD,AUD,1.53126
2023-08-13,USD,CAD,1.34415
2023-08-13,USD,EUR,0.90876
2023-08-13,USD,GBP,0.78531
2023-08-13,USD,USD,1.00000
2023-08-14,AUD,AUD,1.00000
2023-08-14,AUD,CAD,0.87225
2023-08-14,AUD,EUR,0.59337
2023-08-14,AUD,GBP,0.51157
2023-08-14,AUD,USD,0.64855
2023-08-14,CAD,AUD,1.14646
2023-08-14,CAD,CAD,1.00000
2023-08-14,CAD,EUR,0.68027
2023-08-14,CAD,GBP,0.58650
2023-08-14,CAD,USD,0.74354
2023-08-14,EUR,AUD,1.6853
2023-08-14,EUR,CAD,1.47
2023-08-14,EUR,EUR,1.0
2023-08-14,EUR,GBP,0.86215
2023-08-14,EUR,USD,1.093
2023-08-14,GBP,AUD,1.95476
2023-08-14,GBP,CAD,1.70504
2023-08-14,GBP,EUR,1.15989
2023-08-14,GBP,GBP,1.00000
2023-08-14,GBP,USD,1.26776
2023-08-14,USD,AUD,1.54190
2023-08-14,USD,CAD,1.34492
2023-08-14,USD,EUR,0.91491
2023-08-14,USD,GBP,0.78879
2023-08-14,USD,USD,1.00000
2023-08-15,AUD,AUD,1.00000
2023-08-15,AUD,CAD,0.87293
2023-08-15,AUD,EUR,0.59214
2023-08-15,AUD,GBP,0.50897
2023-08-15,AUD,USD,0.64697
2023-08-15,CAD,AUD,1.14557
2023-08-15,CAD,CAD,1.00000
2023-08-15,CAD,EUR,0.67833
2023-08-15,CAD,GBP,0.58306
2023-08-15,CAD,USD,0.74115
2023-08-15,EUR,AUD,1.6888
2023-08-15,EUR,CAD,1.4742
2023-08-15,EUR,EUR,1.0
2023-08-15,EUR,GBP,0.85955
2023-08-15,EUR,USD,1.0926
2023-08-15,GBP,AUD,1.96475
2023-08-15,GBP,CAD,1.71508
2023-08-15,GBP,EUR,1.16340
2023-08-15,GBP,GBP,1.00000
2023-08-15,GBP,USD,1.27113
2023-08-15,USD,AUD,1.54567
2023-08-15,USD,CAD,1.34926
2023-08-15,USD,EUR,0.91525
2023-08-15,USD,GBP,0.78670
2023-08-15,USD,USD,1.00000
2023-08-16,AUD,AUD,1.00000
2023-08-16,AUD,CAD,0.87162
2023-08-16,AUD,EUR,0.59189
2023-08-16,AUD,GBP,0.50693
2023-08-16,AUD,USD,0.64611
2023-08-16,CAD,AUD,1.14729
2023-08-16,CAD,CAD,1.00000
2023-08-16,CAD,EUR,0.67907
2023-08-16,CAD,GBP,0.58159
2023-08-16,CAD,USD,0.74127
2023-08-16,EUR,AUD,1.6895
2023-08-16,EUR,CAD,1.4726
2023-08-16,EUR,EUR,1.0
2023-08-16,EUR,GBP,0.85645
2023-08-16,EUR,USD,1.0916
2023-08-16,GBP,AUD,1.97268
2023-08-16,GBP,CAD,1.71942
2023-08-16,GBP,EUR,1.16761
2023-08-16,GBP,GBP,1.00000
2023-08-16,GBP,USD,1.27456
2023-08-16,USD,AUD,1.54773
2023-08-16,USD,CAD,1.34903
2023-08-16,USD,EUR,0.91609
2023-08-16,USD,GBP,0.78458
2023-08-16,USD,USD,1.00000
2023-08-17,AUD,AUD,1.00000
2023-08-17,AUD,CAD,0.86929
2023-08-17,AUD,EUR,0.59063
2023-08-17,AUD,GBP,0.50437
2023-08-17,AUD,USD,0.64379
2023-08-17,CAD,AUD,1.15036
2023-08-17,CAD,CAD,1.00000
2023-08-17,CAD,EUR,0.67944
2023-08-17,CAD,GBP,0.58021
2023-08-17,CAD,USD,0.74059
2023-08-17,EUR,AUD,1.6931
2023-08-17,EUR,CAD,1.4718
2023-08-17,EUR,EUR,1.0
2023-08-17,EUR,GBP,0.85395
2023-08-17,EUR,USD,1.09
2023-08-17,GBP,AUD,1.98267
2023-08-17,GBP,CAD,1.72352
2023-08-17,GBP,EUR,1.17103
2023-08-17,GBP,GBP,1.00000
2023-08-17,GBP,USD,1.27642
2023-08-17,USD,AUD,1.55330
2023-08-17,USD,CAD,1.35028
2023-08-17,USD,EUR,0.91743
2023-08-17,USD,GBP,0.78344
2023-08-17,USD,USD,1.00000
2023-08-18,AUD,AUD,1.00000
2023-08-18,AUD,CAD,0.86670
2023-08-18,AUD,EUR,0.58827
2023-08-18,AUD,GBP,0.50293
2023-08-18,AUD,USD,0.63927
2023-08-18,CAD,AUD,1.15380
2023-08-18,CAD,CAD,1.00000
2023-08-18,CAD,EUR,0.67875
2023-08-18,CAD,GBP,0.58028
2023-08-18,CAD,USD,0.73760
2023-08-18,EUR,AUD,1.6999
2023-08-18,EUR,CAD,1.4733
2023-08-18,EUR,EUR,1.0
2023-08-18,EUR,GBP,0.85493
2023-08-18,EUR,USD,1.0867
2023-08-18,GBP,AUD,1.98835
2023-08-18,GBP,CAD,1.72330
2023-08-18,GBP,EUR,1.16969
2023-08-18,GBP,GBP,1.00000
2023-08-18,GBP,USD,1.27110
2023-08-18,USD,AUD,1.56428
2023-08-18,USD,CAD,1.35576
2023-08-18,USD,EUR,0.92022
2023-08-18,USD,GBP,0.78672
2023-08-18,USD,USD,1.00000
2023-08-19,AUD,AUD,1.00000
2023-08-19,AUD,CAD,0.86670
2023-08-19,AUD,EUR,0.58827
2023-08-19,AUD,GBP,0.50293
2023-08-19,AUD,USD,0.63927
2023-08-19,CAD,AUD,1.15380
2023-08-19,CAD,CAD,1.00000
2023-08-19,CAD,EUR,0.67875
2023-08-19,CAD,GBP,0.58028
2023-08-19,CAD,USD,0.73760
2023-08-19,EUR,AUD,1.6999
2023-08-19,EUR,CAD,1.4733
2023-08-19,EUR,EUR,1.0
2023-08-19,EUR,GBP,0.85493
2023-08-19,EUR,USD,1.0867
2023-08-19,GBP,AUD,1.98835
2023-08-19,GBP,CAD,1.72330
2023-08-19,GBP,EUR,1.16969
2023-08-19,GBP,GBP,1.00000
2023-08-19,GBP,USD,1.27110
2023-08-19,USD,AUD,1.56428
2023-08-19,USD,CAD,1.35576
2023-08-19,USD,EUR,0.92022
2023-08-19,USD,GBP,0.78672
2023-08-19,USD,USD,1.00000
2023-08-20,AUD,AUD,1.00000
2023-08-20,AUD,CAD,0.86670
2023-08-20,AUD,EUR,0.58827
2023-08-20,AUD,GBP,0.50293
2023-08-20,AUD,USD,0.63927
2023-08-20,CAD,AUD,1.15380
2023-08-20,CAD,CAD,1.00000
2023-08-20,CAD,EUR,0.67875
2023-08-20,CAD,GBP,0.58028
2023-08-20,CAD,USD,0.73760
2023-08-20,EUR,AUD,1.6999
2023-08-20,EUR,CAD,1.4733
2023-08-20,EUR,EUR,1.0
2023-08-20,EUR,GBP,0.85493
2023-08-20,EUR,USD,1.0867
2023-08-20,GBP,AUD,1.98835
2023-08-20,GBP,CAD,1.72330
2023-08-20,GBP,EUR,1.16969
2023-08-20,GBP,GBP,1.00000
2023-08-20,GBP,USD,1.27110
2023-08-20,USD,AUD,1.56428
2023-08-20,USD,CAD,1.35576
2023-08-20,USD,EUR,0.92022
2023-08-20,USD,GBP,0.78672
2023-08-20,USD,USD,1.00000
2023-08-21,AUD,AUD,1.00000
2023-08-21,AUD,CAD,0.86631
2023-08-21,AUD,EUR,0.58841
2023-08-21,AUD,GBP,0.50294
2023-08-21,AUD,USD,0.64184
2023-08-21,CAD,AUD,1.15432
2023-08-21,CAD,CAD,1.00000
2023-08-21,CAD,EUR,0.67921
2023-08-21,CAD,GBP,0.58055
2023-08-21,CAD,USD,0.74088
2023-08-21,EUR,AUD,1.6995
2023-08-21,EUR,CAD,1.4723
2023-08-21,EUR,EUR,1.0
2023-08-21,EUR,GBP,0.85475
2023-08-21,EUR,USD,1.0908
2023-08-21,GBP,AUD,1.98830
2023-08-21,GBP,CAD,1.72249
2023-08-21,GBP,EUR,1.16993
2023-08-21,GBP,GBP,1.00000
2023-08-21,GBP,USD,1.27616
2023-08-21,USD,AUD,1.55803
2023-08-21,USD,CAD,1.34974
2023-08-21,USD,EUR,0.91676
2023-08-21,USD,GBP,0.78360
2023-08-21,USD,USD,1.00000
2023-08-22,AUD,AUD,1.00000
2023-08-22,AUD,CAD,0.87190
2023-08-22,AUD,EUR,0.59249
2023-08-22,AUD,GBP,0.50532
2023-08-22,AUD,USD,0.64504
2023-08-22,CAD,AUD,1.14691
2023-08-22,CAD,CAD,1.00000
2023-08-22,CAD,EUR,0.67953
2023-08-22,CAD,GBP,0.57956
2023-08-22,CAD,USD,0.73981
2023-08-22,EUR,AUD,1.6878
2023-08-22,EUR,CAD,1.4716
2023-08-22,EUR,EUR,1.0
2023-08-22,EUR,GBP,0.85288
2023-08-22,EUR,USD,1.0887
2023-08-22,GBP,AUD,1.97894
2023-08-22,GBP,CAD,1.72545
2023-08-22,GBP,EUR,1.17250
2023-08-22,GBP,GBP,1.00000
2023-08-22,GBP,USD,1.27650
2023-08-22,USD,AUD,1.55029
2023-08-22,USD,CAD,1.35170
2023-08-22,USD,EUR,0.91853
2023-08-22,USD,GBP,0.78339
2023-08-22,USD,USD,1.00000
2023-08-23,AUD,AUD,1.00000
2023-08-23,AUD,CAD,0.87096
2023-08-23,AUD,EUR,0.59382
2023-08-23,AUD,GBP,0.50863
2023-08-23,AUD,USD,0.64163
2023-08-23,CAD,AUD,1.14816
2023-08-23,CAD,CAD,1.00000
2023-08-23,CAD,EUR,0.68180
2023-08-23,CAD,GBP,0.58398
2023-08-23,CAD,USD,0.73669
2023-08-23,EUR,AUD,1.684
2023-08-23,EUR,CAD,1.4667
2023-08-23,EUR,EUR,1.0
2023-08-23,EUR,GBP,0.85653
2023-08-23,EUR,USD,1.0805
2023-08-23,GBP,AUD,1.96607
2023-08-23,GBP,CAD,1.71237
2023-08-23,GBP,EUR,1.16750
2023-08-23,GBP,GBP,1.00000
2023-08-23,GBP,USD,1.26149
2023-08-23,USD,AUD,1.55854
2023-08-23,USD,CAD,1.35743
2023-08-23,USD,EUR,0.92550
2023-08-23,USD,GBP,0.79272
2023-08-23,USD,USD,1.00000
2023-08-24,AUD,AUD,1.00000
2023-08-24,AUD,CAD,0.87219
2023-08-24,AUD,EUR,0.59389
2023-08-24,AUD,GBP,0.50867
2023-08-24,AUD,USD,0.64378
2023-08-24,CAD,AUD,1.14653
2023-08-24,CAD,CAD,1.00000
2023-08-24,CAD,EUR,0.68092
2023-08-24,CAD,GBP,0.58321
2023-08-24,CAD,USD,0.73812
2023-08-24,EUR,AUD,1.6838
2023-08-24,EUR,CAD,1.4686
2023-08-24,EUR,EUR,1.0
2023-08-24,EUR,GBP,0.8565
2023-08-24,EUR,USD,1.084
2023-08-24,GBP,AUD,1.96591
2023-08-24,GBP,CAD,1.71465
2023-08-24,GBP,EUR,1.16754
2023-08-24,GBP,GBP,1.00000
2023-08-24,GBP,USD,1.26562
2023-08-24,USD,AUD,1.55332
2023-08-24,USD,CAD,1.35480
2023-08-24,USD,EUR,0.92251
2023-08-24,USD,GBP,0.79013
2023-08-24,USD,USD,1.00000
2023-08-25,AUD,AUD,1.00000
2023-08-25,AUD,CAD,0.87287
2023-08-25,AUD,EUR,0.59492
2023-08-25,AUD,GBP,0.50951
2023-08-25,AUD,USD,0.64299
2023-08-25,CAD,AUD,1.14565
2023-08-25,CAD,CAD,1.00000
2023-08-25,CAD,EUR,0.68157
2023-08-25,CAD,GBP,0.58372
2023-08-25,CAD,USD,0.73664
2023-08-25,EUR,AUD,1.6809
2023-08-25,EUR,CAD,1.4672
2023-08-25,EUR,EUR,1.0
2023-08-25,EUR,GBP,0.85643
2023-08-25,EUR,USD,1.0808
2023-08-25,GBP,AUD,1.96268
2023-08-25,GBP,CAD,1.71316
2023-08-25,GBP,EUR,1.16764
2023-08-25,GBP,GBP,1.00000
2023-08-25,GBP,USD,1.26198
2023-08-25,USD,AUD,1.55524
2023-08-25,USD,CAD,1.35751
2023-08-25,USD,EUR,0.92524
2023-08-25,USD,GBP,0.79240
2023-08-25,USD,USD,1.00000
2023-08-26,AUD,AUD,1.00000
2023-08-26,AUD,CAD,0.87287
2023-08-26,AUD,EUR,0.59492
2023-08-26,AUD,GBP,0.50951
2023-08-26,AUD,USD,0.64299
2023-08-26,CAD,AUD,1.14565
2023-08-26,CAD,CAD,1.00000
2023-08-26,CAD,EUR,0.68157
2023-08-26,CAD,GBP,0.58372
2023-08-26,CAD,USD,0.73664
2023-08-26,EUR,AUD,1.6809
2023-08-26,EUR,CAD,1.4672
2023-08-26,EUR,EUR,1.0
2023-08-26,EUR,GBP,0.85643
2023-08-26,EUR,USD,1.0808
2023-08-26,GBP,AUD,1.96268
2023-08-26,GBP,CAD,1.71316
2023-08-26,GBP,EUR,1.16764
2023-08-26,GBP,GBP,1.00000
2023-08-26,GBP,USD,1.26198
2023-08-26,USD,AUD,1.55524
2023-08-26,USD,CAD,1.35751
2023-08-26,USD,EUR,0.92524
2023-08-26,USD,GBP,0.79240
2023-08-26,USD,USD,1.00000
2023-08-27,AUD,AUD,1.00000
2023-08-27,AUD,CAD,0.87287
2023-08-27,AUD,EUR,0.59492
2023-08-27,AUD,GBP,0.50951
2023-08-27,AUD,USD,0.64299
2023-08-27,CAD,AUD,1.14565
2023-08-27,CAD,CAD,1.00000
2023-08-27,CAD,EUR,0.68157
2023-08-27,CAD,GBP,0.58372
2023-08-27,CAD,USD,0.73664
2023-08-27,EUR,AUD,1.6809
2023-08-27,EUR,CAD,1.4672
2023-08-27,EUR,EUR,1.0
2023-08-27,EUR,GBP,0.85643
2023-08-27,EUR,USD,1.0808
2023-08-27,GBP,AUD,1.96268
2023-08-27,GBP,CAD,1.71316
2023-08-27,GBP,EUR,1.16764
2023-08-27,GBP,GBP,1.00000
2023-08-27,GBP,USD,1.26198
2023-08-27,USD,AUD,1.55524
2023-08-27,USD,CAD,1.35751
2023-08-27,USD,EUR,0.92524
2023-08-27,USD,GBP,0.79240
2023-08-27,USD,USD,1.00000
2023-08-28,AUD,AUD,1.00000
2023-08-28,AUD,CAD,0.87256
2023-08-28,AUD,EUR,0.59386
2023-08-28,AUD,GBP,0.50962
2023-08-28,AUD,USD,0.64184
2023-08-28,CAD,AUD,1.14606
2023-08-28,CAD,CAD,1.00000
2023-08-28,CAD,EUR,0.68060
2023-08-28,CAD,GBP,0.58405
2023-08-28,CAD,USD,0.73559
2023-08-28,EUR,AUD,1.6839
2023-08-28,EUR,CAD,1.4693
2023-08-28,EUR,EUR,1.0
2023-08-28,EUR,GBP,0.85815
2023-08-28,EUR,USD,1.0808
2023-08-28,GBP,AUD,1.96224
2023-08-28,GBP,CAD,1.71217
2023-08-28,GBP,EUR,1.16530
2023-08-28,GBP,GBP,1.00000
2023-08-28,GBP,USD,1.25945
2023-08-28,USD,AUD,1.55801
2023-08-28,USD,CAD,1.35946
2023-08-28,USD,EUR,0.92524
2023-08-28,USD,GBP,0.79400
2023-08-28,USD,USD,1.00000
2023-08-29,AUD,AUD,1.00000
2023-08-29,AUD,CAD,0.87464
2023-08-29,AUD,EUR,0.59411
2023-08-29,AUD,GBP,0.51010
2023-08-29,AUD,USD,0.64181
2023-08-29,CAD,AUD,1.14332
2023-08-29,CAD,CAD,1.00000
2023-08-29,CAD,EUR,0.67926
2023-08-29,CAD,GBP,0.58321
2023-08-29,CAD,USD,0.73380
2023-08-29,EUR,AUD,1.6832
2023-08-29,EUR,CAD,1.4722
2023-08-29,EUR,EUR,1.0
2023-08-29,EUR,GBP,0.8586
2023-08-29,EUR,USD,1.0803
2023-08-29,GBP,AUD,1.96040
2023-08-29,GBP,CAD,1.71465
2023-08-29,GBP,EUR,1.16469
2023-08-29,GBP,GBP,1.00000
2023-08-29,GBP,USD,1.25821
2023-08-29,USD,AUD,1.55809
2023-08-29,USD,CAD,1.36277
2023-08-29,USD,EUR,0.92567
2023-08-29,USD,GBP,0.79478
2023-08-29,USD,USD,1.00000
2023-08-30,AUD,AUD,1.00000
2023-08-30,AUD,CAD,0.87808
2023-08-30,AUD,EUR,0.59474
2023-08-30,AUD,GBP,0.51100
2023-08-30,AUD,USD,0.64744
2023-08-30,CAD,AUD,1.13885
2023-08-30,CAD,CAD,1.00000
2023-08-30,CAD,EUR,0.67732
2023-08-30,CAD,GBP,0.58196
2023-08-30,CAD,USD,0.73733
2023-08-30,EUR,AUD,1.6814
2023-08-30,EUR,CAD,1.4764
2023-08-30,EUR,EUR,1.0
2023-08-30,EUR,GBP,0.8592
2023-08-30,EUR,USD,1.0886
2023-08-30,GBP,AUD,1.95694
2023-08-30,GBP,CAD,1.71834
2023-08-30,GBP,EUR,1.16387
2023-08-30,GBP,GBP,1.00000
2023-08-30,GBP,USD,1.26699
2023-08-30,USD,AUD,1.54455
2023-08-30,USD,CAD,1.35624
2023-08-30,USD,EUR,0.91861
2023-08-30,USD,GBP,0.78927
2023-08-30,USD,USD,1.00000
2023-08-31,AUD,AUD,1.00000
2023-08-31,AUD,CAD,0.87703
2023-08-31,AUD,EUR,0.59577
2023-08-31,AUD,GBP,0.51068
2023-08-31,AUD,USD,0.64748
2023-08-31,CAD,AUD,1.14021
2023-08-31,CAD,CAD,1.00000
2023-08-31,CAD,EUR,0.67930
2023-08-31,CAD,GBP,0.58228
2023-08-31,CAD,USD,0.73827
2023-08-31,EUR,AUD,1.6785
2023-08-31,EUR,CAD,1.4721
2023-08-31,EUR,EUR,1.0
2023-08-31,EUR,GBP,0.85718
2023-08-31,EUR,USD,1.0868
2023-08-31,GBP,AUD,1.95817
2023-08-31,GBP,CAD,1.71738
2023-08-31,GBP,EUR,1.16662
2023-08-31,GBP,GBP,1.00000
2023-08-31,GBP,USD,1.26788
2023-08-31,USD,AUD,1.54444
2023-08-31,USD,CAD,1.35453
2023-08-31,USD,EUR,0.92013
2023-08-31,USD,GBP,0.78872
2023-08-31,USD,USD,1.00000
